Three-Digit ZIP Code,Year,Quarter,Index (NSA),Index Type,,,
607,2005,2,215.73,Native 3-Digit ZIP index,,,
607,2005,3,220.82,Native 3-Digit ZIP index,,,
607,2005,4,226.16,Native 3-Digit ZIP index,,,
607,2006,1,229.51,Native 3-Digit ZIP index,,,
607,2006,2,232.77,Native 3-Digit ZIP index,,,
607,2006,3,234.17,Native 3-Digit ZIP index,,,
607,2006,4,236.40,Native 3-Digit ZIP index,,,
607,2007,1,237.77,Native 3-Digit ZIP index,,,
607,2007,2,235.51,Native 3-Digit ZIP index,,,
607,2007,3,232.52,Native 3-Digit ZIP index,,,
607,2007,4,232.61,Native 3-Digit ZIP index,,,
607,2008,1,230.13,Native 3-Digit ZIP index,,,
607,2008,2,220.39,Native 3-Digit ZIP index,,,
607,2008,3,207.58,Native 3-Digit ZIP index,,,
607,2008,4,204.12,Native 3-Digit ZIP index,,,
607,2009,1,202.71,Native 3-Digit ZIP index,,,
607,2009,2,188.47,Native 3-Digit ZIP index,,,
607,2009,3,182.22,Native 3-Digit ZIP index,,,
607,2009,4,176.06,Native 3-Digit ZIP index,,,
607,2010,1,172.12,Native 3-Digit ZIP index,,,
607,2010,2,166.55,Native 3-Digit ZIP index,,,
607,2010,3,166.74,Native 3-Digit ZIP index,,,
607,2010,4,164.80,Native 3-Digit ZIP index,,,
607,2011,1,156.66,Native 3-Digit ZIP index,,,
607,2011,2,153.11,Native 3-Digit ZIP index,,,
607,2011,3,154.58,Native 3-Digit ZIP index,,,
607,2011,4,154.38,Native 3-Digit ZIP index,,,
607,2012,1,151.42,Native 3-Digit ZIP index,,,
607,2012,2,147.65,Native 3-Digit ZIP index,,,
607,2012,3,149.04,Native 3-Digit ZIP index,,,
607,2012,4,146.10,Native 3-Digit ZIP index,,,
607,2013,1,149.04,Native 3-Digit ZIP index,,,
607,2013,2,152.93,Native 3-Digit ZIP index,,,
607,2013,3,153.66,Native 3-Digit ZIP index,,,
607,2013,4,158.42,Native 3-Digit ZIP index,,,
607,2014,1,156.98,Native 3-Digit ZIP index,,,
607,2014,2,165.11,Native 3-Digit ZIP index,,,
607,2014,3,168.41,Native 3-Digit ZIP index,,,
607,2014,4,169.10,Native 3-Digit ZIP index,,,
607,2015,1,170.62,Native 3-Digit ZIP index,,,
607,2015,2,172.43,Native 3-Digit ZIP index,,,
607,2015,3,176.06,Native 3-Digit ZIP index,,,
607,2015,4,176.69,Native 3-Digit ZIP index,,,
607,2016,1,178.59,Native 3-Digit ZIP index,,,
608,1995,1,100.00,Native 3-Digit ZIP index,,,
608,1995,2,101.58,Native 3-Digit ZIP index,,,
608,1995,3,102.86,Native 3-Digit ZIP index,,,
608,1995,4,102.90,Native 3-Digit ZIP index,,,
608,1996,1,104.43,Native 3-Digit ZIP index,,,
608,1996,2,101.25,Native 3-Digit ZIP index,,,
608,1996,3,102.00,Native 3-Digit ZIP index,,,
608,1996,4,101.89,Native 3-Digit ZIP index,,,
608,1997,1,106.92,Native 3-Digit ZIP index,,,
608,1997,2,106.67,Native 3-Digit ZIP index,,,
608,1997,3,103.72,Native 3-Digit ZIP index,,,
608,1997,4,108.08,Native 3-Digit ZIP index,,,
608,1998,1,110.46,Native 3-Digit ZIP index,,,
608,1998,2,109.20,Native 3-Digit ZIP index,,,
608,1998,3,110.74,Native 3-Digit ZIP index,,,
608,1998,4,111.62,Native 3-Digit ZIP index,,,
608,1999,1,111.81,Native 3-Digit ZIP index,,,
608,1999,2,113.53,Native 3-Digit ZIP index,,,
608,1999,3,111.46,Native 3-Digit ZIP index,,,
608,1999,4,112.30,Native 3-Digit ZIP index,,,
608,2000,1,113.65,Native 3-Digit ZIP index,,,
608,2000,2,115.55,Native 3-Digit ZIP index,,,
608,2000,3,117.64,Native 3-Digit ZIP index,,,
608,2000,4,119.25,Native 3-Digit ZIP index,,,
608,2001,1,121.95,Native 3-Digit ZIP index,,,
608,2001,2,125.00,Native 3-Digit ZIP index,,,
608,2001,3,127.04,Native 3-Digit ZIP index,,,
608,2001,4,128.57,Native 3-Digit ZIP index,,,
608,2002,1,131.22,Native 3-Digit ZIP index,,,
608,2002,2,134.21,Native 3-Digit ZIP index,,,
608,2002,3,136.85,Native 3-Digit ZIP index,,,
608,2002,4,139.48,Native 3-Digit ZIP index,,,
608,2003,1,142.69,Native 3-Digit ZIP index,,,
608,2003,2,144.52,Native 3-Digit ZIP index,,,
608,2003,3,148.08,Native 3-Digit ZIP index,,,
608,2003,4,154.39,Native 3-Digit ZIP index,,,
608,2004,1,157.56,Native 3-Digit ZIP index,,,
608,2004,2,161.57,Native 3-Digit ZIP index,,,
608,2004,3,168.33,Native 3-Digit ZIP index,,,
608,2004,4,173.08,Native 3-Digit ZIP index,,,
608,2005,1,176.13,Native 3-Digit ZIP index,,,
608,2005,2,182.04,Native 3-Digit ZIP index,,,
608,2005,3,186.89,Native 3-Digit ZIP index,,,
608,2005,4,193.80,Native 3-Digit ZIP index,,,
608,2006,1,196.23,Native 3-Digit ZIP index,,,
608,2006,2,198.87,Native 3-Digit ZIP index,,,
608,2006,3,203.15,Native 3-Digit ZIP index,,,
608,2006,4,204.71,Native 3-Digit ZIP index,,,
608,2007,1,206.93,Native 3-Digit ZIP index,,,
608,2007,2,208.88,Native 3-Digit ZIP index,,,
608,2007,3,205.34,Native 3-Digit ZIP index,,,
608,2007,4,204.84,Native 3-Digit ZIP index,,,
608,2008,1,204.25,Native 3-Digit ZIP index,,,
608,2008,2,196.14,Native 3-Digit ZIP index,,,
608,2008,3,188.75,Native 3-Digit ZIP index,,,
608,2008,4,182.69,Native 3-Digit ZIP index,,,
608,2009,1,179.98,Native 3-Digit ZIP index,,,
608,2009,2,173.71,Native 3-Digit ZIP index,,,
608,2009,3,167.92,Native 3-Digit ZIP index,,,
608,2009,4,156.88,Native 3-Digit ZIP index,,,
608,2010,1,156.26,Native 3-Digit ZIP index,,,
608,2010,2,152.74,Native 3-Digit ZIP index,,,
608,2010,3,155.87,Native 3-Digit ZIP index,,,
608,2010,4,151.20,Native 3-Digit ZIP index,,,
608,2011,1,146.19,Native 3-Digit ZIP index,,,
608,2011,2,142.05,Native 3-Digit ZIP index,,,
608,2011,3,142.66,Native 3-Digit ZIP index,,,
608,2011,4,139.54,Native 3-Digit ZIP index,,,
608,2012,1,131.39,Native 3-Digit ZIP index,,,
608,2012,2,125.58,Native 3-Digit ZIP index,,,
608,2012,3,133.93,Native 3-Digit ZIP index,,,
608,2012,4,130.90,Native 3-Digit ZIP index,,,
608,2013,1,134.59,Native 3-Digit ZIP index,,,
608,2013,2,126.44,Native 3-Digit ZIP index,,,
608,2013,3,130.19,Native 3-Digit ZIP index,,,
608,2013,4,128.01,Native 3-Digit ZIP index,,,
608,2014,1,129.97,Native 3-Digit ZIP index,,,
608,2014,2,130.35,Native 3-Digit ZIP index,,,
608,2014,3,133.45,Native 3-Digit ZIP index,,,
608,2014,4,131.11,Native 3-Digit ZIP index,,,
608,2015,1,142.97,Native 3-Digit ZIP index,,,
608,2015,2,142.36,Native 3-Digit ZIP index,,,
608,2015,3,149.55,Native 3-Digit ZIP index,,,
608,2015,4,151.14,Native 3-Digit ZIP index,,,
608,2016,1,138.57,Native 3-Digit ZIP index,,,
609,1995,1,100.00,Native 3-Digit ZIP index,,,
609,1995,2,100.76,Native 3-Digit ZIP index,,,
609,1995,3,103.81,Native 3-Digit ZIP index,,,
609,1995,4,104.62,Native 3-Digit ZIP index,,,
609,1996,1,107.05,Native 3-Digit ZIP index,,,
609,1996,2,106.39,Native 3-Digit ZIP index,,,
609,1996,3,106.46,Native 3-Digit ZIP index,,,
609,1996,4,108.55,Native 3-Digit ZIP index,,,
609,1997,1,110.36,Native 3-Digit ZIP index,,,
609,1997,2,109.53,Native 3-Digit ZIP index,,,
609,1997,3,110.01,Native 3-Digit ZIP index,,,
609,1997,4,110.59,Native 3-Digit ZIP index,,,
609,1998,1,111.77,Native 3-Digit ZIP index,,,
609,1998,2,112.47,Native 3-Digit ZIP index,,,
609,1998,3,112.88,Native 3-Digit ZIP index,,,
609,1998,4,113.81,Native 3-Digit ZIP index,,,
609,1999,1,115.15,Native 3-Digit ZIP index,,,
609,1999,2,115.75,Native 3-Digit ZIP index,,,
609,1999,3,114.95,Native 3-Digit ZIP index,,,
609,1999,4,114.75,Native 3-Digit ZIP index,,,
609,2000,1,116.34,Native 3-Digit ZIP index,,,
609,2000,2,116.93,Native 3-Digit ZIP index,,,
609,2000,3,118.12,Native 3-Digit ZIP index,,,
609,2000,4,118.30,Native 3-Digit ZIP index,,,
609,2001,1,119.90,Native 3-Digit ZIP index,,,
609,2001,2,121.68,Native 3-Digit ZIP index,,,
609,2001,3,121.82,Native 3-Digit ZIP index,,,
609,2001,4,123.10,Native 3-Digit ZIP index,,,
609,2002,1,123.47,Native 3-Digit ZIP index,,,
609,2002,2,124.62,Native 3-Digit ZIP index,,,
609,2002,3,125.65,Native 3-Digit ZIP index,,,
609,2002,4,126.00,Native 3-Digit ZIP index,,,
609,2003,1,126.67,Native 3-Digit ZIP index,,,
609,2003,2,128.46,Native 3-Digit ZIP index,,,
609,2003,3,129.96,Native 3-Digit ZIP index,,,
609,2003,4,132.76,Native 3-Digit ZIP index,,,
609,2004,1,131.77,Native 3-Digit ZIP index,,,
609,2004,2,136.64,Native 3-Digit ZIP index,,,
609,2004,3,138.52,Native 3-Digit ZIP index,,,
609,2004,4,139.87,Native 3-Digit ZIP index,,,
609,2005,1,142.48,Native 3-Digit ZIP index,,,
609,2005,2,145.54,Native 3-Digit ZIP index,,,
609,2005,3,148.66,Native 3-Digit ZIP index,,,
609,2005,4,151.24,Native 3-Digit ZIP index,,,
609,2006,1,153.82,Native 3-Digit ZIP index,,,
609,2006,2,155.86,Native 3-Digit ZIP index,,,
609,2006,3,156.87,Native 3-Digit ZIP index,,,
609,2006,4,159.75,Native 3-Digit ZIP index,,,
609,2007,1,160.00,Native 3-Digit ZIP index,,,
609,2007,2,162.06,Native 3-Digit ZIP index,,,
609,2007,3,162.35,Native 3-Digit ZIP index,,,
609,2007,4,163.25,Native 3-Digit ZIP index,,,
609,2008,1,163.32,Native 3-Digit ZIP index,,,
609,2008,2,163.04,Native 3-Digit ZIP index,,,
609,2008,3,159.63,Native 3-Digit ZIP index,,,
609,2008,4,159.73,Native 3-Digit ZIP index,,,
609,2009,1,162.32,Native 3-Digit ZIP index,,,
609,2009,2,158.77,Native 3-Digit ZIP index,,,
609,2009,3,155.08,Native 3-Digit ZIP index,,,
609,2009,4,154.49,Native 3-Digit ZIP index,,,
609,2010,1,154.35,Native 3-Digit ZIP index,,,
609,2010,2,150.84,Native 3-Digit ZIP index,,,
609,2010,3,154.61,Native 3-Digit ZIP index,,,
609,2010,4,151.65,Native 3-Digit ZIP index,,,
609,2011,1,152.11,Native 3-Digit ZIP index,,,
609,2011,2,147.41,Native 3-Digit ZIP index,,,
609,2011,3,145.82,Native 3-Digit ZIP index,,,
609,2011,4,148.68,Native 3-Digit ZIP index,,,
609,2012,1,143.72,Native 3-Digit ZIP index,,,
609,2012,2,142.05,Native 3-Digit ZIP index,,,
609,2012,3,140.49,Native 3-Digit ZIP index,,,
609,2012,4,143.92,Native 3-Digit ZIP index,,,
609,2013,1,142.03,Native 3-Digit ZIP index,,,
609,2013,2,143.29,Native 3-Digit ZIP index,,,
609,2013,3,142.64,Native 3-Digit ZIP index,,,
609,2013,4,140.86,Native 3-Digit ZIP index,,,
609,2014,1,138.01,Native 3-Digit ZIP index,,,
609,2014,2,139.98,Native 3-Digit ZIP index,,,
609,2014,3,140.42,Native 3-Digit ZIP index,,,
609,2014,4,143.57,Native 3-Digit ZIP index,,,
609,2015,1,141.33,Native 3-Digit ZIP index,,,
609,2015,2,144.71,Native 3-Digit ZIP index,,,
609,2015,3,145.06,Native 3-Digit ZIP index,,,
609,2015,4,144.77,Native 3-Digit ZIP index,,,
609,2016,1,147.94,Native 3-Digit ZIP index,,,
610,1995,1,100.00,Native 3-Digit ZIP index,,,
610,1995,2,100.83,Native 3-Digit ZIP index,,,
610,1995,3,102.19,Native 3-Digit ZIP index,,,
610,1995,4,103.10,Native 3-Digit ZIP index,,,
610,1996,1,103.60,Native 3-Digit ZIP index,,,
610,1996,2,105.98,Native 3-Digit ZIP index,,,
610,1996,3,106.52,Native 3-Digit ZIP index,,,
610,1996,4,107.52,Native 3-Digit ZIP index,,,
610,1997,1,107.21,Native 3-Digit ZIP index,,,
610,1997,2,109.00,Native 3-Digit ZIP index,,,
610,1997,3,109.60,Native 3-Digit ZIP index,,,
610,1997,4,110.38,Native 3-Digit ZIP index,,,
610,1998,1,110.47,Native 3-Digit ZIP index,,,
610,1998,2,111.59,Native 3-Digit ZIP index,,,
610,1998,3,112.31,Native 3-Digit ZIP index,,,
610,1998,4,112.80,Native 3-Digit ZIP index,,,
610,1999,1,113.44,Native 3-Digit ZIP index,,,
610,1999,2,114.42,Native 3-Digit ZIP index,,,
610,1999,3,114.66,Native 3-Digit ZIP index,,,
610,1999,4,115.57,Native 3-Digit ZIP index,,,
610,2000,1,116.04,Native 3-Digit ZIP index,,,
610,2000,2,116.60,Native 3-Digit ZIP index,,,
610,2000,3,117.72,Native 3-Digit ZIP index,,,
610,2000,4,118.33,Native 3-Digit ZIP index,,,
610,2001,1,119.89,Native 3-Digit ZIP index,,,
610,2001,2,120.78,Native 3-Digit ZIP index,,,
610,2001,3,121.88,Native 3-Digit ZIP index,,,
610,2001,4,122.16,Native 3-Digit ZIP index,,,
610,2002,1,123.29,Native 3-Digit ZIP index,,,
610,2002,2,123.95,Native 3-Digit ZIP index,,,
610,2002,3,124.73,Native 3-Digit ZIP index,,,
610,2002,4,125.71,Native 3-Digit ZIP index,,,
610,2003,1,126.22,Native 3-Digit ZIP index,,,
610,2003,2,126.54,Native 3-Digit ZIP index,,,
610,2003,3,127.78,Native 3-Digit ZIP index,,,
610,2003,4,130.65,Native 3-Digit ZIP index,,,
610,2004,1,131.16,Native 3-Digit ZIP index,,,
610,2004,2,133.00,Native 3-Digit ZIP index,,,
610,2004,3,136.89,Native 3-Digit ZIP index,,,
610,2004,4,137.97,Native 3-Digit ZIP index,,,
610,2005,1,141.39,Native 3-Digit ZIP index,,,
610,2005,2,143.04,Native 3-Digit ZIP index,,,
610,2005,3,145.34,Native 3-Digit ZIP index,,,
610,2005,4,146.75,Native 3-Digit ZIP index,,,
610,2006,1,149.15,Native 3-Digit ZIP index,,,
610,2006,2,150.81,Native 3-Digit ZIP index,,,
610,2006,3,152.80,Native 3-Digit ZIP index,,,
610,2006,4,152.40,Native 3-Digit ZIP index,,,
610,2007,1,155.16,Native 3-Digit ZIP index,,,
610,2007,2,155.46,Native 3-Digit ZIP index,,,
610,2007,3,155.15,Native 3-Digit ZIP index,,,
610,2007,4,155.22,Native 3-Digit ZIP index,,,
610,2008,1,155.53,Native 3-Digit ZIP index,,,
610,2008,2,155.13,Native 3-Digit ZIP index,,,
610,2008,3,150.86,Native 3-Digit ZIP index,,,
610,2008,4,151.58,Native 3-Digit ZIP index,,,
610,2009,1,152.10,Native 3-Digit ZIP index,,,
610,2009,2,150.24,Native 3-Digit ZIP index,,,
610,2009,3,146.99,Native 3-Digit ZIP index,,,
610,2009,4,145.04,Native 3-Digit ZIP index,,,
610,2010,1,144.52,Native 3-Digit ZIP index,,,
610,2010,2,141.59,Native 3-Digit ZIP index,,,
610,2010,3,143.79,Native 3-Digit ZIP index,,,
610,2010,4,141.80,Native 3-Digit ZIP index,,,
610,2011,1,137.65,Native 3-Digit ZIP index,,,
610,2011,2,133.72,Native 3-Digit ZIP index,,,
610,2011,3,136.61,Native 3-Digit ZIP index,,,
610,2011,4,137.15,Native 3-Digit ZIP index,,,
610,2012,1,133.15,Native 3-Digit ZIP index,,,
610,2012,2,133.31,Native 3-Digit ZIP index,,,
610,2012,3,134.52,Native 3-Digit ZIP index,,,
610,2012,4,134.75,Native 3-Digit ZIP index,,,
610,2013,1,133.46,Native 3-Digit ZIP index,,,
610,2013,2,133.81,Native 3-Digit ZIP index,,,
610,2013,3,131.10,Native 3-Digit ZIP index,,,
610,2013,4,127.07,Native 3-Digit ZIP index,,,
610,2014,1,129.51,Native 3-Digit ZIP index,,,
610,2014,2,129.69,Native 3-Digit ZIP index,,,
610,2014,3,131.17,Native 3-Digit ZIP index,,,
610,2014,4,132.71,Native 3-Digit ZIP index,,,
610,2015,1,134.48,Native 3-Digit ZIP index,,,
610,2015,2,134.14,Native 3-Digit ZIP index,,,
610,2015,3,135.18,Native 3-Digit ZIP index,,,
610,2015,4,134.32,Native 3-Digit ZIP index,,,
610,2016,1,134.86,Native 3-Digit ZIP index,,,
611,1995,1,100.00,Native 3-Digit ZIP index,,,
611,1995,2,101.02,Native 3-Digit ZIP index,,,
611,1995,3,101.89,Native 3-Digit ZIP index,,,
611,1995,4,103.45,Native 3-Digit ZIP index,,,
611,1996,1,104.09,Native 3-Digit ZIP index,,,
611,1996,2,104.33,Native 3-Digit ZIP index,,,
611,1996,3,103.53,Native 3-Digit ZIP index,,,
611,1996,4,104.58,Native 3-Digit ZIP index,,,
611,1997,1,103.45,Native 3-Digit ZIP index,,,
611,1997,2,104.38,Native 3-Digit ZIP index,,,
611,1997,3,104.46,Native 3-Digit ZIP index,,,
611,1997,4,106.81,Native 3-Digit ZIP index,,,
611,1998,1,106.86,Native 3-Digit ZIP index,,,
611,1998,2,107.35,Native 3-Digit ZIP index,,,
611,1998,3,107.88,Native 3-Digit ZIP index,,,
611,1998,4,108.59,Native 3-Digit ZIP index,,,
611,1999,1,108.92,Native 3-Digit ZIP index,,,
611,1999,2,109.19,Native 3-Digit ZIP index,,,
611,1999,3,109.22,Native 3-Digit ZIP index,,,
611,1999,4,109.49,Native 3-Digit ZIP index,,,
611,2000,1,110.61,Native 3-Digit ZIP index,,,
611,2000,2,111.85,Native 3-Digit ZIP index,,,
611,2000,3,112.99,Native 3-Digit ZIP index,,,
611,2000,4,113.86,Native 3-Digit ZIP index,,,
611,2001,1,115.21,Native 3-Digit ZIP index,,,
611,2001,2,115.81,Native 3-Digit ZIP index,,,
611,2001,3,116.76,Native 3-Digit ZIP index,,,
611,2001,4,117.32,Native 3-Digit ZIP index,,,
611,2002,1,118.39,Native 3-Digit ZIP index,,,
611,2002,2,119.41,Native 3-Digit ZIP index,,,
611,2002,3,120.45,Native 3-Digit ZIP index,,,
611,2002,4,120.77,Native 3-Digit ZIP index,,,
611,2003,1,121.48,Native 3-Digit ZIP index,,,
611,2003,2,122.79,Native 3-Digit ZIP index,,,
611,2003,3,124.08,Native 3-Digit ZIP index,,,
611,2003,4,127.94,Native 3-Digit ZIP index,,,
611,2004,1,128.09,Native 3-Digit ZIP index,,,
611,2004,2,129.25,Native 3-Digit ZIP index,,,
611,2004,3,133.78,Native 3-Digit ZIP index,,,
611,2004,4,135.26,Native 3-Digit ZIP index,,,
611,2005,1,136.74,Native 3-Digit ZIP index,,,
611,2005,2,137.92,Native 3-Digit ZIP index,,,
611,2005,3,141.38,Native 3-Digit ZIP index,,,
611,2005,4,141.97,Native 3-Digit ZIP index,,,
611,2006,1,142.70,Native 3-Digit ZIP index,,,
611,2006,2,144.35,Native 3-Digit ZIP index,,,
611,2006,3,146.56,Native 3-Digit ZIP index,,,
611,2006,4,148.41,Native 3-Digit ZIP index,,,
611,2007,1,148.78,Native 3-Digit ZIP index,,,
611,2007,2,150.91,Native 3-Digit ZIP index,,,
611,2007,3,150.13,Native 3-Digit ZIP index,,,
611,2007,4,148.81,Native 3-Digit ZIP index,,,
611,2008,1,150.01,Native 3-Digit ZIP index,,,
611,2008,2,147.90,Native 3-Digit ZIP index,,,
611,2008,3,146.00,Native 3-Digit ZIP index,,,
611,2008,4,145.92,Native 3-Digit ZIP index,,,
611,2009,1,146.36,Native 3-Digit ZIP index,,,
611,2009,2,143.49,Native 3-Digit ZIP index,,,
611,2009,3,140.44,Native 3-Digit ZIP index,,,
611,2009,4,139.01,Native 3-Digit ZIP index,,,
611,2010,1,137.93,Native 3-Digit ZIP index,,,
611,2010,2,134.80,Native 3-Digit ZIP index,,,
611,2010,3,135.98,Native 3-Digit ZIP index,,,
611,2010,4,134.08,Native 3-Digit ZIP index,,,
611,2011,1,129.99,Native 3-Digit ZIP index,,,
611,2011,2,125.38,Native 3-Digit ZIP index,,,
611,2011,3,126.46,Native 3-Digit ZIP index,,,
611,2011,4,125.35,Native 3-Digit ZIP index,,,
611,2012,1,122.15,Native 3-Digit ZIP index,,,
611,2012,2,120.76,Native 3-Digit ZIP index,,,
611,2012,3,120.67,Native 3-Digit ZIP index,,,
611,2012,4,120.93,Native 3-Digit ZIP index,,,
611,2013,1,118.14,Native 3-Digit ZIP index,,,
611,2013,2,115.19,Native 3-Digit ZIP index,,,
611,2013,3,114.27,Native 3-Digit ZIP index,,,
611,2013,4,111.41,Native 3-Digit ZIP index,,,
611,2014,1,111.61,Native 3-Digit ZIP index,,,
611,2014,2,111.76,Native 3-Digit ZIP index,,,
611,2014,3,113.16,Native 3-Digit ZIP index,,,
611,2014,4,112.31,Native 3-Digit ZIP index,,,
611,2015,1,114.61,Native 3-Digit ZIP index,,,
611,2015,2,115.95,Native 3-Digit ZIP index,,,
611,2015,3,115.03,Native 3-Digit ZIP index,,,
611,2015,4,115.44,Native 3-Digit ZIP index,,,
611,2016,1,114.25,Native 3-Digit ZIP index,,,
612,1995,1,100.00,Native 3-Digit ZIP index,,,
612,1995,2,103.52,Native 3-Digit ZIP index,,,
612,1995,3,105.56,Native 3-Digit ZIP index,,,
612,1995,4,107.03,Native 3-Digit ZIP index,,,
612,1996,1,107.33,Native 3-Digit ZIP index,,,
612,1996,2,109.02,Native 3-Digit ZIP index,,,
612,1996,3,111.64,Native 3-Digit ZIP index,,,
612,1996,4,111.74,Native 3-Digit ZIP index,,,
612,1997,1,113.10,Native 3-Digit ZIP index,,,
612,1997,2,115.74,Native 3-Digit ZIP index,,,
612,1997,3,118.58,Native 3-Digit ZIP index,,,
612,1997,4,117.77,Native 3-Digit ZIP index,,,
612,1998,1,118.69,Native 3-Digit ZIP index,,,
612,1998,2,120.53,Native 3-Digit ZIP index,,,
612,1998,3,122.64,Native 3-Digit ZIP index,,,
612,1998,4,123.33,Native 3-Digit ZIP index,,,
612,1999,1,124.53,Native 3-Digit ZIP index,,,
612,1999,2,127.64,Native 3-Digit ZIP index,,,
612,1999,3,129.00,Native 3-Digit ZIP index,,,
612,1999,4,130.11,Native 3-Digit ZIP index,,,
612,2000,1,131.19,Native 3-Digit ZIP index,,,
612,2000,2,131.36,Native 3-Digit ZIP index,,,
612,2000,3,133.38,Native 3-Digit ZIP index,,,
612,2000,4,135.39,Native 3-Digit ZIP index,,,
612,2001,1,137.64,Native 3-Digit ZIP index,,,
612,2001,2,138.69,Native 3-Digit ZIP index,,,
612,2001,3,141.20,Native 3-Digit ZIP index,,,
612,2001,4,142.04,Native 3-Digit ZIP index,,,
612,2002,1,142.70,Native 3-Digit ZIP index,,,
612,2002,2,143.97,Native 3-Digit ZIP index,,,
612,2002,3,145.41,Native 3-Digit ZIP index,,,
612,2002,4,146.76,Native 3-Digit ZIP index,,,
612,2003,1,147.87,Native 3-Digit ZIP index,,,
612,2003,2,148.97,Native 3-Digit ZIP index,,,
612,2003,3,150.72,Native 3-Digit ZIP index,,,
612,2003,4,153.71,Native 3-Digit ZIP index,,,
612,2004,1,152.96,Native 3-Digit ZIP index,,,
612,2004,2,157.05,Native 3-Digit ZIP index,,,
612,2004,3,157.59,Native 3-Digit ZIP index,,,
612,2004,4,159.82,Native 3-Digit ZIP index,,,
612,2005,1,163.20,Native 3-Digit ZIP index,,,
612,2005,2,164.49,Native 3-Digit ZIP index,,,
612,2005,3,165.80,Native 3-Digit ZIP index,,,
612,2005,4,165.64,Native 3-Digit ZIP index,,,
612,2006,1,165.41,Native 3-Digit ZIP index,,,
612,2006,2,168.59,Native 3-Digit ZIP index,,,
612,2006,3,168.90,Native 3-Digit ZIP index,,,
612,2006,4,170.68,Native 3-Digit ZIP index,,,
612,2007,1,169.75,Native 3-Digit ZIP index,,,
612,2007,2,174.53,Native 3-Digit ZIP index,,,
612,2007,3,172.48,Native 3-Digit ZIP index,,,
612,2007,4,175.08,Native 3-Digit ZIP index,,,
612,2008,1,175.35,Native 3-Digit ZIP index,,,
612,2008,2,175.22,Native 3-Digit ZIP index,,,
612,2008,3,174.33,Native 3-Digit ZIP index,,,
612,2008,4,174.56,Native 3-Digit ZIP index,,,
612,2009,1,177.10,Native 3-Digit ZIP index,,,
612,2009,2,174.53,Native 3-Digit ZIP index,,,
612,2009,3,172.97,Native 3-Digit ZIP index,,,
612,2009,4,172.57,Native 3-Digit ZIP index,,,
612,2010,1,173.19,Native 3-Digit ZIP index,,,
612,2010,2,174.46,Native 3-Digit ZIP index,,,
612,2010,3,175.63,Native 3-Digit ZIP index,,,
612,2010,4,174.61,Native 3-Digit ZIP index,,,
612,2011,1,173.37,Native 3-Digit ZIP index,,,
612,2011,2,171.70,Native 3-Digit ZIP index,,,
612,2011,3,175.00,Native 3-Digit ZIP index,,,
612,2011,4,175.37,Native 3-Digit ZIP index,,,
612,2012,1,173.85,Native 3-Digit ZIP index,,,
612,2012,2,172.75,Native 3-Digit ZIP index,,,
612,2012,3,176.50,Native 3-Digit ZIP index,,,
612,2012,4,175.05,Native 3-Digit ZIP index,,,
612,2013,1,177.01,Native 3-Digit ZIP index,,,
612,2013,2,175.40,Native 3-Digit ZIP index,,,
612,2013,3,176.09,Native 3-Digit ZIP index,,,
612,2013,4,175.65,Native 3-Digit ZIP index,,,
612,2014,1,173.22,Native 3-Digit ZIP index,,,
612,2014,2,176.22,Native 3-Digit ZIP index,,,
612,2014,3,176.56,Native 3-Digit ZIP index,,,
612,2014,4,177.75,Native 3-Digit ZIP index,,,
612,2015,1,178.64,Native 3-Digit ZIP index,,,
612,2015,2,178.75,Native 3-Digit ZIP index,,,
612,2015,3,182.41,Native 3-Digit ZIP index,,,
612,2015,4,179.19,Native 3-Digit ZIP index,,,
612,2016,1,180.91,Native 3-Digit ZIP index,,,
613,1995,1,100.00,Native 3-Digit ZIP index,,,
613,1995,2,101.20,Native 3-Digit ZIP index,,,
613,1995,3,102.97,Native 3-Digit ZIP index,,,
613,1995,4,104.09,Native 3-Digit ZIP index,,,
613,1996,1,106.40,Native 3-Digit ZIP index,,,
613,1996,2,105.94,Native 3-Digit ZIP index,,,
613,1996,3,106.44,Native 3-Digit ZIP index,,,
613,1996,4,106.18,Native 3-Digit ZIP index,,,
613,1997,1,110.50,Native 3-Digit ZIP index,,,
613,1997,2,109.33,Native 3-Digit ZIP index,,,
613,1997,3,110.45,Native 3-Digit ZIP index,,,
613,1997,4,111.40,Native 3-Digit ZIP index,,,
